id,whentime,sweeptypeid,fromnumber,tonumber,amount,transactionstatus
52269,2016-10-15 19:09:51,1,5212345678900011,6571234567891003,468.2,1
52270,2016-10-15 19:09:51,1,5212345678900012,6571234567891003,393.48,1
52271,2016-10-15 19:09:51,1,5212345678900013,6571234567891003,333.56,1
52272,2016-10-15 19:09:51,1,5212345678900014,6571234567891003,197.82,1
52273,2016-10-15 19:09:51,1,5212345678900015,6571234567891003,432.26,1
52274,2016-10-15 19:09:51,1,5212345678900016,6571234567891003,177.62,1
52275,2016-10-15 19:09:51,1,5212345678900017,6571234567891003,292.28,1
52276,2016-10-15 19:09:51,1,5212345678900018,6571234567891003,354.32,1
52277,2016-10-15 19:09:51,1,5212345678900019,6571234567891003,144.32,1
52278,2016-10-15 19:09:51,1,5212345678900020,6571234567891003,606.7,1
52279,2016-10-15 19:09:51,1,5212345678900021,6571234567891003,302.48,1
52280,2016-10-15 19:09:51,1,5212345678900022,6571234567891003,479.98,1
52281,2016-10-15 19:09:51,1,5212345678900023,6571234567891003,436.24,1
52282,2016-10-15 19:09:51,1,5212345678900024,6571234567891003,202.54,1
52283,2016-10-15 19:09:51,1,5212345678900025,6571234567891003,269.36,1
52284,2016-10-15 19:09:51,1,5212345678900027,6571234567891003,603.06,1
52285,2016-10-15 19:09:51,1,5212345678900028,6571234567891003,339.42,1
52286,2016-10-15 19:09:51,1,5212345678900029,6571234567891003,161.34,1
52287,2016-10-15 19:09:51,1,5212345678900030,6571234567891003,326.04,1
52288,2016-10-15 19:09:51,1,5212345678900031,6571234567891003,489.76,1
52289,2016-10-15 19:09:51,1,5212345678900032,6571234567891003,563.36,1
52290,2016-10-15 19:09:51,1,5212345678900033,6571234567891003,234.14,1
52291,2016-10-15 19:09:51,1,5212345678900034,6571234567891003,651.82,1
52292,2016-10-15 19:09:51,1,5212345678900035,6571234567891003,156.4,1
52293,2016-10-15 19:09:51,1,5212345678900036,6571234567891003,541.38,1
52294,2016-10-15 19:09:51,1,5212345678900037,6571234567891003,180.38,1
52295,2016-10-15 19:09:51,1,5212345678900038,6571234567891003,560.32,1
52296,2016-10-15 19:09:51,1,5212345678900039,6571234567891003,323.34,1
52297,2016-10-15 19:09:51,1,5212345678900040,6571234567891003,610.62,1
52298,2016-10-15 19:09:51,1,5212345678900041,6571234567891003,168.26,1
52299,2016-10-15 19:09:51,1,5212345678900042,6571234567891003,167.62,1
52300,2016-10-15 19:09:51,1,5212345678900043,6571234567891003,156.58,1
52301,2016-10-15 19:09:51,1,5212345678900044,6571234567891003,366.2,1
52302,2016-10-15 19:09:51,1,5212345678900045,6571234567891003,494.08,1
52303,2016-10-15 19:09:51,1,5212345678900046,6571234567891003,433.72,1
52304,2016-10-15 19:09:51,1,5212345678900047,6571234567891003,650.64,1
52305,2016-10-15 19:09:51,1,5212345678900048,6571234567891003,426.84,1
52306,2016-10-15 19:09:51,1,5212345678900049,6571234567891003,81.02,1
52307,2016-10-15 19:09:51,1,5212345678900050,6571234567891003,202.34,1
52308,2016-10-15 19:09:51,1,5212345678900051,6571234567891003,556.98,1
52309,2016-10-15 19:09:51,1,5212345678900052,6571234567891003,182.1,1
52310,2016-10-15 19:09:51,1,5212345678900053,6571234567891003,597.92,1
52311,2016-10-15 19:09:51,1,5212345678900054,6571234567891003,283.02,1
52312,2016-10-15 19:09:51,1,5212345678900055,6571234567891003,610.4,1
52313,2016-10-15 19:09:51,1,5212345678900056,6571234567891003,404.86,1
52314,2016-10-15 19:09:51,1,5212345678900057,6571234567891003,530.1,1
52315,2016-10-15 19:09:51,1,5212345678900058,6571234567891003,360.82,1
52316,2016-10-15 19:09:51,1,5212345678900059,6571234567891003,651.3,1
52317,2016-10-15 19:09:51,1,5212345678900060,6571234567891003,287.08,1
52318,2016-10-15 19:09:51,1,5212345678900061,6571234567891003,450.8,1
52319,2016-10-15 19:09:51,1,5212345678900062,6571234567891003,433.68,1
52320,2016-10-15 19:09:51,1,5212345678900063,6571234567891003,445.94,1
52321,2016-10-15 19:09:51,1,5212345678900064,6571234567891003,525.96,1
52322,2016-10-15 19:09:51,1,5212345678900065,6571234567891003,360.76,1
52323,2016-10-15 19:09:51,1,5212345678900066,6571234567891003,542.78,1
52324,2016-10-15 19:09:51,1,5212345678900067,6571234567891003,554.62,1
52325,2016-10-15 19:09:51,1,5212345678900068,6571234567891003,567.74,1
52326,2016-10-15 19:09:51,1,5212345678900069,6571234567891003,477.2,1
52327,2016-10-15 19:09:51,1,5212345678900070,6571234567891003,95.02,1
52328,2016-10-15 19:09:51,1,5212345678900071,6571234567891003,231.16,1
52329,2016-10-15 19:09:51,1,5212345678900072,6571234567891003,511.12,1
52330,2016-10-15 19:09:51,1,5212345678900073,6571234567891003,621.22,1
52331,2016-10-15 19:09:51,1,5212345678900074,6571234567891003,473.46,1
52332,2016-10-15 19:09:51,1,5212345678900075,6571234567891003,516.76,1
52333,2016-10-15 19:09:51,1,5212345678900076,6571234567891003,232.22,1
52334,2016-10-15 19:09:51,1,5212345678900077,6571234567891003,549.22,1
52335,2016-10-15 19:09:51,1,5212345678900078,6571234567891003,568.42,1
52336,2016-10-15 19:09:51,1,5212345678900079,6571234567891003,241.06,1
52337,2016-10-15 19:09:51,1,5212345678900080,6571234567891003,343.72,1
52338,2016-10-15 19:09:51,1,5212345678900081,6571234567891003,196.62,1
52339,2016-10-15 19:09:51,1,5212345678900082,6571234567891003,254.68,1
52340,2016-10-15 19:09:51,1,5212345678900083,6571234567891003,572.82,1
52341,2016-10-15 19:09:51,1,5212345678900084,6571234567891003,249.72,1
52342,2016-10-15 19:09:51,1,5212345678900085,6571234567891003,633.56,1
52343,2016-10-15 19:09:51,1,5212345678900086,6571234567891003,153.22,1
52344,2016-10-15 19:09:51,1,5212345678900087,6571234567891003,575.36,1
52345,2016-10-15 19:09:51,1,5212345678900088,6571234567891003,288.78,1
52346,2016-10-15 19:09:51,1,5212345678900089,6571234567891003,419.12,1
52347,2016-10-15 19:09:51,1,5212345678900090,6571234567891003,509.06,1
52348,2016-10-15 19:09:51,1,5212345678900091,6571234567891003,464.32,1
52349,2016-10-15 19:09:51,1,5212345678900092,6571234567891003,186.02,1
52350,2016-10-15 19:09:51,1,5212345678900093,6571234567891003,244.54,1
52351,2016-10-15 19:09:51,1,5212345678900094,6571234567891003,337.8,1
52352,2016-10-15 19:09:51,1,5212345678900096,6571234567891003,652.44,1
52353,2016-10-15 19:09:51,1,5212345678900097,6571234567891003,434.2,1
52354,2016-10-15 19:09:51,1,5212345678900098,6571234567891003,637.34,1
52355,2016-10-15 19:09:51,1,5212345678900099,6571234567891003,296.04,1
52356,2016-10-15 19:09:51,1,5212345678900100,6571234567891003,205.64,1
52357,2016-10-15 19:09:51,1,5212345678900078,6571234567891006,12.0,0
52358,2016-10-15 19:09:51,1,5212345678900064,6571234567891006,20.0,0
52359,2016-10-15 19:09:51,1,5212345678900035,6571234567891001,529.362936573,0
52360,2016-10-15 19:09:51,1,5212345678900015,6571234567891006,20.0,0
52361,2016-10-15 19:09:51,1,5212345678900082,6571234567891006,3.0,0
52362,2016-10-15 19:09:51,1,5212345678900093,6571234567891006,11.0,0
52363,2016-10-15 19:09:51,1,5212345678900013,6571234567891006,10.0,0
52364,2016-10-15 19:09:51,1,5212345678900043,6571234567891001,799.76744789,0
52365,2016-10-15 19:09:51,1,5212345678900020,6571234567891006,10.0,0
52366,2016-10-15 19:09:51,1,5212345678900081,6571234567891006,8.0,0
52367,2016-10-15 19:09:51,1,5212345678900096,6571234567891006,12.0,0
52368,2016-10-15 19:09:51,1,5212345678900041,6571234567891006,8.0,0
52369,2016-10-15 19:09:51,1,5212345678900031,6571234567891001,80.8044446937,0
52370,2016-10-15 19:09:51,1,5212345678900030,6571234567891006,16.0,0
52371,2016-10-15 19:09:51,1,5212345678900010,6571234567891006,9.0,0
52372,2016-10-15 19:09:51,1,5212345678900069,6571234567891006,15.0,0
52373,2016-10-15 19:09:51,1,5212345678900045,6571234567891006,15.0,0
52374,2016-10-15 19:09:51,1,5212345678900023,6571234567891006,8.0,0
52375,2016-10-15 19:09:51,1,5212345678900097,6571234567891006,12.0,0
52376,2016-10-15 19:09:51,1,5212345678900071,6571234567891006,18.0,0
52377,2016-10-16 18:59:51,1,5212345678900001,6571234567891004,657.7,1
52378,2016-10-16 18:59:51,1,5212345678900002,6571234567891004,938.1,1
52379,2016-10-16 18:59:51,1,5212345678900003,6571234567891004,276.984368975,1
52380,2016-10-16 18:59:51,1,5212345678900004,6571234567891004,2279.7,1
52381,2016-10-16 18:59:51,1,5212345678900005,6571234567891004,1497.4,1
52382,2016-10-16 18:59:51,1,5212345678900006,6571234567891004,1931.4,1
52383,2016-10-16 18:59:51,1,5212345678900007,6571234567891004,1806.4,1
52384,2016-10-16 18:59:51,1,5212345678900008,6571234567891004,373.7,1
52385,2016-10-16 18:59:51,1,5212345678900009,6571234567891004,766.6,1
52386,2016-10-16 18:59:51,1,5212345678900010,6571234567891004,1521.1,1
52387,2016-10-16 18:59:51,1,5212345678900011,6571234567891004,2341.0,1
52388,2016-10-16 18:59:51,1,5212345678900012,6571234567891004,1967.4,1
52389,2016-10-16 18:59:51,1,5212345678900013,6571234567891004,1667.8,1
52390,2016-10-16 18:59:51,1,5212345678900014,6571234567891004,989.1,1
52391,2016-10-16 18:59:51,1,5212345678900015,6571234567891004,2161.3,1
52392,2016-10-16 18:59:51,1,5212345678900016,6571234567891004,888.1,1
52393,2016-10-16 18:59:51,1,5212345678900017,6571234567891004,1461.4,1
52394,2016-10-16 18:59:51,1,5212345678900018,6571234567891004,1771.6,1
52395,2016-10-16 18:59:51,1,5212345678900019,6571234567891004,721.6,1
52396,2016-10-16 18:59:51,1,5212345678900020,6571234567891004,3033.5,1
52397,2016-10-16 18:59:51,1,5212345678900021,6571234567891004,1512.4,1
52398,2016-10-16 18:59:51,1,5212345678900022,6571234567891004,2399.9,1
52399,2016-10-16 18:59:51,1,5212345678900023,6571234567891004,2181.2,1
52400,2016-10-16 18:59:51,1,5212345678900024,6571234567891004,1012.7,1
52401,2016-10-16 18:59:51,1,5212345678900025,6571234567891004,762.186969075,1
52402,2016-10-16 18:59:51,1,5212345678900027,6571234567891004,3015.3,1
52403,2016-10-16 18:59:51,1,5212345678900028,6571234567891004,1697.1,1
52404,2016-10-16 18:59:51,1,5212345678900029,6571234567891004,806.7,1
52405,2016-10-16 18:59:51,1,5212345678900030,6571234567891004,1630.2,1
52406,2016-10-16 18:59:51,1,5212345678900031,6571234567891004,929.251113977,1
52407,2016-10-16 18:59:51,1,5212345678900032,6571234567891004,2816.8,1
52408,2016-10-16 18:59:51,1,5212345678900033,6571234567891004,1170.7,1
52409,2016-10-16 18:59:51,1,5212345678900034,6571234567891004,3259.1,1
52410,2016-10-16 18:59:51,1,5212345678900035,6571234567891004,782.0,1
52411,2016-10-16 18:59:51,1,5212345678900036,6571234567891004,2706.9,1
52412,2016-10-16 18:59:51,1,5212345678900037,6571234567891004,901.9,1
52413,2016-10-16 18:59:51,1,5212345678900038,6571234567891004,2801.6,1
52414,2016-10-16 18:59:51,1,5212345678900039,6571234567891004,1616.7,1
52415,2016-10-16 18:59:51,1,5212345678900040,6571234567891004,3053.1,1
52416,2016-10-16 18:59:51,1,5212345678900041,6571234567891004,841.3,1
52417,2016-10-16 18:59:51,1,5212345678900042,6571234567891004,838.1,1
52418,2016-10-16 18:59:51,1,5212345678900043,6571234567891004,782.9,1
52419,2016-10-16 18:59:51,1,5212345678900044,6571234567891004,1831.0,1
52420,2016-10-16 18:59:51,1,5212345678900045,6571234567891004,2470.4,1
52421,2016-10-16 18:59:51,1,5212345678900046,6571234567891004,2168.6,1
52422,2016-10-16 18:59:51,1,5212345678900047,6571234567891004,3253.2,1
52423,2016-10-16 18:59:51,1,5212345678900048,6571234567891004,2134.2,1
52424,2016-10-16 18:59:51,1,5212345678900049,6571234567891004,405.1,1
52425,2016-10-16 18:59:51,1,5212345678900050,6571234567891004,1011.7,1
52426,2016-10-16 18:59:51,1,5212345678900051,6571234567891004,2784.9,1
52427,2016-10-16 18:59:51,1,5212345678900052,6571234567891004,910.5,1
52428,2016-10-16 18:59:51,1,5212345678900053,6571234567891004,2989.6,1
52429,2016-10-16 18:59:51,1,5212345678900054,6571234567891004,1415.1,1
52430,2016-10-16 18:59:51,1,5212345678900055,6571234567891004,3052.0,1
52431,2016-10-16 18:59:51,1,5212345678900056,6571234567891004,2024.3,1
52432,2016-10-16 18:59:51,1,5212345678900057,6571234567891004,2650.5,1
52433,2016-10-16 18:59:51,1,5212345678900058,6571234567891004,1804.1,1
52434,2016-10-16 18:59:51,1,5212345678900059,6571234567891004,3256.5,1
52435,2016-10-16 18:59:51,1,5212345678900060,6571234567891004,1435.4,1
52436,2016-10-16 18:59:51,1,5212345678900061,6571234567891004,2254.0,1
52437,2016-10-16 18:59:51,1,5212345678900062,6571234567891004,2168.4,1
52438,2016-10-16 18:59:51,1,5212345678900063,6571234567891004,2229.7,1
52439,2016-10-16 18:59:51,1,5212345678900064,6571234567891004,2629.8,1
52440,2016-10-16 18:59:51,1,5212345678900065,6571234567891004,1803.8,1
52441,2016-10-16 18:59:51,1,5212345678900066,6571234567891004,2713.9,1
52442,2016-10-16 18:59:51,1,5212345678900067,6571234567891004,2773.1,1
52443,2016-10-16 18:59:51,1,5212345678900068,6571234567891004,2838.7,1
52444,2016-10-16 18:59:51,1,5212345678900069,6571234567891004,2386.0,1
52445,2016-10-16 18:59:51,1,5212345678900070,6571234567891004,475.1,1
52446,2016-10-16 18:59:51,1,5212345678900071,6571234567891004,1155.8,1
52447,2016-10-16 18:59:51,1,5212345678900072,6571234567891004,2555.6,1
52448,2016-10-16 18:59:51,1,5212345678900073,6571234567891004,3106.1,1
52449,2016-10-16 18:59:51,1,5212345678900074,6571234567891004,2367.3,1
52450,2016-10-16 18:59:51,1,5212345678900075,6571234567891004,2583.8,1
52451,2016-10-16 18:59:51,1,5212345678900076,6571234567891004,1161.1,1
52452,2016-10-16 18:59:51,1,5212345678900077,6571234567891004,2746.1,1
52453,2016-10-16 18:59:51,1,5212345678900078,6571234567891004,2842.1,1
52454,2016-10-16 18:59:51,1,5212345678900079,6571234567891004,1205.3,1
52455,2016-10-16 18:59:51,1,5212345678900080,6571234567891004,1718.6,1
52456,2016-10-16 18:59:51,1,5212345678900081,6571234567891004,983.1,1
52457,2016-10-16 18:59:51,1,5212345678900082,6571234567891004,1273.4,1
52458,2016-10-16 18:59:51,1,5212345678900083,6571234567891004,2864.1,1
52459,2016-10-16 18:59:51,1,5212345678900084,6571234567891004,1248.6,1
52460,2016-10-16 18:59:51,1,5212345678900085,6571234567891004,817.242904896,1
52461,2016-10-16 18:59:51,1,5212345678900086,6571234567891004,766.1,1
52462,2016-10-16 18:59:51,1,5212345678900087,6571234567891004,2876.8,1
52463,2016-10-16 18:59:51,1,5212345678900088,6571234567891004,1443.9,1
52464,2016-10-16 18:59:51,1,5212345678900089,6571234567891004,2095.6,1
52465,2016-10-16 18:59:51,1,5212345678900090,6571234567891004,2545.3,1
52466,2016-10-16 18:59:51,1,5212345678900091,6571234567891004,2321.6,1
52467,2016-10-16 18:59:51,1,5212345678900092,6571234567891004,930.1,1
52468,2016-10-16 18:59:51,1,5212345678900093,6571234567891004,1222.7,1
52469,2016-10-16 18:59:51,1,5212345678900094,6571234567891004,1689.0,1
52470,2016-10-16 18:59:51,1,5212345678900096,6571234567891004,3262.2,1
52471,2016-10-16 18:59:51,1,5212345678900097,6571234567891004,2171.0,1
52472,2016-10-16 18:59:51,1,5212345678900098,6571234567891004,1323.9689094,1
52473,2016-10-16 18:59:51,1,5212345678900099,6571234567891004,1480.2,1
52474,2016-10-16 18:59:51,1,5212345678900100,6571234567891004,1028.2,1
52475,2016-10-16 18:59:51,1,5212345678900095,6571234567891006,4.0,2
52476,2016-10-16 18:59:51,1,5212345678900039,6571234567891001,6944.18674114,0
52477,2016-10-16 18:59:51,1,5212345678900049,6571234567891006,5.0,0
52478,2016-10-16 18:59:51,1,5212345678900096,6571234567891006,7.0,0
52479,2016-10-16 18:59:51,1,5212345678900055,6571234567891006,4.0,0
52480,2016-10-16 18:59:51,1,5212345678900097,6571234567891006,18.0,0
52481,2016-10-16 18:59:51,1,5212345678900042,6571234567891006,19.0,0
52482,2016-10-16 18:59:51,1,5212345678900022,6571234567891006,18.0,0
52483,2016-10-16 18:59:51,1,5212345678900094,6571234567891006,4.0,0
52484,2016-10-16 18:59:51,1,5212345678900091,6571234567891006,7.0,0
52485,2016-10-16 18:59:51,1,5212345678900020,6571234567891006,20.0,0
52486,2016-10-16 18:59:51,1,5212345678900079,6571234567891006,17.0,0
52487,2016-10-16 18:59:51,1,5212345678900086,6571234567891006,6.0,0
52488,2016-10-16 18:59:51,1,5212345678900012,6571234567891006,4.0,0
52489,2016-10-16 18:59:51,1,5212345678900027,6571234567891006,3.0,0
52490,2016-10-16 18:59:51,1,5212345678900005,6571234567891006,12.0,0
52491,2016-10-16 18:59:51,1,5212345678900040,6571234567891006,14.0,0
52492,2016-10-16 18:59:51,1,5212345678900081,6571234567891006,6.0,0
52493,2016-10-16 18:59:51,1,5212345678900100,6571234567891006,18.0,0
52494,2016-10-16 18:59:51,1,5212345678900087,6571234567891001,5589.96651461,0
52495,2016-10-17 19:29:51,1,5212345678900056,6571234567891001,976.877906578,0
52496,2016-10-17 19:29:51,1,5212345678900032,6571234567891006,3.0,0
52497,2016-10-17 19:29:51,1,5212345678900025,6571234567891001,0.0,0
52498,2016-10-17 19:29:51,1,5212345678900026,6571234567891006,2.0,2
52499,2016-10-17 19:29:51,1,5212345678900004,6571234567891006,16.0,0
52500,2016-10-17 19:29:51,1,5212345678900025,6571234567891006,9.0,2
52501,2016-10-17 19:29:51,1,5212345678900049,6571234567891006,12.0,0
52502,2016-10-17 19:29:51,1,5212345678900040,6571234567891006,16.0,0
52503,2016-10-17 19:29:51,1,5212345678900053,6571234567891006,13.0,0
52504,2016-10-17 19:29:51,1,5212345678900056,6571234567891006,6.0,0
52505,2016-10-17 19:29:51,1,5212345678900036,6571234567891006,10.0,0
52506,2016-10-17 19:29:51,1,5212345678900002,6571234567891006,17.0,0
52507,2016-10-17 19:29:51,1,5212345678900006,6571234567891006,18.0,0
52508,2016-10-17 19:29:51,1,5212345678900046,6571234567891006,8.0,0
52509,2016-10-17 19:29:51,1,5212345678900034,6571234567891006,2.0,0
52510,2016-10-17 19:29:51,1,5212345678900081,6571234567891006,7.0,0
52511,2016-10-17 19:29:51,1,5212345678900053,6571234567891006,17.0,0
52512,2016-10-17 19:29:51,1,5212345678900075,6571234567891006,2.0,0
52513,2016-10-17 19:29:51,1,5212345678900088,6571234567891001,4577.54736398,0
52514,2016-10-18 18:49:51,1,5212345678900048,6571234567891006,6.0,0
52515,2016-10-18 18:49:51,1,5212345678900090,6571234567891006,9.0,0
52516,2016-10-18 18:49:51,1,5212345678900088,6571234567891006,1.0,0
52517,2016-10-18 18:49:51,1,5212345678900089,6571234567891006,1.0,0
52518,2016-10-18 18:49:51,1,5212345678900069,6571234567891006,12.0,0
52519,2016-10-18 18:49:51,1,5212345678900077,6571234567891006,20.0,0
52520,2016-10-18 18:49:51,1,5212345678900046,6571234567891006,14.0,0
52521,2016-10-18 18:49:51,1,5212345678900012,6571234567891006,4.0,0
52522,2016-10-18 18:49:51,1,5212345678900025,6571234567891006,3.0,2
52523,2016-10-18 18:49:51,1,5212345678900052,6571234567891006,8.0,0
52524,2016-10-18 18:49:51,1,5212345678900042,6571234567891006,18.0,0
52525,2016-10-18 18:49:51,1,5212345678900097,6571234567891006,4.0,0
52526,2016-10-18 18:49:51,1,5212345678900068,6571234567891006,19.0,0
52527,2016-10-18 18:49:51,1,5212345678900095,6571234567891001,-2.72,2
52528,2016-10-18 18:49:51,1,5212345678900006,6571234567891006,14.0,0
52529,2016-10-18 18:49:51,1,5212345678900036,6571234567891006,4.0,0
52530,2016-10-18 18:49:51,1,5212345678900001,6571234567891006,19.0,0
52531,2016-10-18 18:49:51,1,5212345678900082,6571234567891006,18.0,0
52532,2016-10-18 18:49:51,1,5212345678900099,6571234567891006,8.0,0
52533,2016-10-18 18:49:51,1,5212345678900095,6571234567891006,3.0,2
52534,2016-10-19 18:49:51,1,5212345678900083,6571234567891006,13.0,0
52535,2016-10-19 18:49:51,1,5212345678900033,6571234567891006,6.0,0
52536,2016-10-19 18:49:51,1,5212345678900100,6571234567891001,3383.68690846,0
52537,2016-10-19 18:49:51,1,5212345678900057,6571234567891006,17.0,0
52538,2016-10-19 18:49:51,1,5212345678900018,6571234567891006,1.0,0
52539,2016-10-19 18:49:51,1,5212345678900032,6571234567891006,19.0,0
52540,2016-10-19 18:49:51,1,5212345678900004,6571234567891006,7.0,0
52541,2016-10-19 18:49:51,1,5212345678900039,6571234567891006,9.0,0
52542,2016-10-19 18:49:51,1,5212345678900009,6571234567891006,15.0,0
52543,2016-10-19 18:49:51,1,5212345678900088,6571234567891006,20.0,0
52544,2016-10-19 18:49:51,1,5212345678900033,6571234567891006,12.0,0
52545,2016-10-19 18:49:51,1,5212345678900043,6571234567891006,20.0,0
52546,2016-10-19 18:49:51,1,5212345678900078,6571234567891006,9.0,0
52547,2016-10-19 18:49:51,1,5212345678900070,6571234567891006,14.0,0
52548,2016-10-19 18:49:51,1,5212345678900093,6571234567891006,19.0,0
52549,2016-10-19 18:49:51,1,5212345678900056,6571234567891006,20.0,0
52550,2016-10-19 18:49:51,1,5212345678900026,6571234567891006,1.0,2
52551,2016-10-19 18:49:51,1,5212345678900030,6571234567891006,13.0,0
52552,2016-10-19 18:49:51,1,5212345678900031,6571234567891006,2.0,2
52553,2016-10-19 18:49:51,1,5212345678900012,6571234567891006,8.0,0
52554,2016-10-20 19:09:51,1,5212345678900066,6571234567891006,9.0,0
52555,2016-10-20 19:09:51,1,5212345678900075,6571234567891006,17.0,0
52556,2016-10-20 19:09:51,1,5212345678900094,6571234567891006,3.0,0
52557,2016-10-20 19:09:51,1,5212345678900058,6571234567891006,3.0,0
52558,2016-10-20 19:09:51,1,5212345678900023,6571234567891006,17.0,0
52559,2016-10-20 19:09:51,1,5212345678900071,6571234567891006,6.0,0
52560,2016-10-20 19:09:51,1,5212345678900075,6571234567891001,3900.72347769,0
52561,2016-10-20 19:09:51,1,5212345678900055,6571234567891006,20.0,0
52562,2016-10-20 19:09:51,1,5212345678900069,6571234567891006,13.0,0
52563,2016-10-20 19:09:51,1,5212345678900095,6571234567891001,-4.3956,2
52564,2016-10-20 19:09:51,1,5212345678900042,6571234567891006,9.0,0
52565,2016-10-20 19:09:51,1,5212345678900082,6571234567891006,9.0,0
52566,2016-10-20 19:09:51,1,5212345678900046,6571234567891001,2933.16712804,0
52567,2016-10-20 19:09:51,1,5212345678900091,6571234567891006,20.0,0
52568,2016-10-20 19:09:51,1,5212345678900071,6571234567891006,14.0,0
52569,2016-10-20 19:09:51,1,5212345678900013,6571234567891006,5.0,0
52570,2016-10-20 19:09:51,1,5212345678900032,6571234567891006,17.0,0
52571,2016-10-20 19:09:51,1,5212345678900051,6571234567891006,13.0,0
52572,2016-10-20 19:09:51,1,5212345678900022,6571234567891006,13.0,0
52573,2016-10-20 19:09:51,1,5212345678900068,6571234567891006,2.0,0
52574,2016-10-21 18:39:51,1,5212345678900087,6571234567891006,1.0,0
52575,2016-10-21 18:39:51,1,5212345678900008,6571234567891006,5.0,0
52576,2016-10-21 18:39:51,1,5212345678900031,6571234567891006,11.0,2
52577,2016-10-21 18:39:51,1,5212345678900067,6571234567891006,20.0,0
52578,2016-10-21 18:39:51,1,5212345678900085,6571234567891006,2.0,2
52579,2016-10-21 18:39:51,1,5212345678900052,6571234567891006,13.0,0
52580,2016-10-21 18:39:51,1,5212345678900086,6571234567891006,12.0,0
52581,2016-10-21 18:39:51,1,5212345678900059,6571234567891006,17.0,0
52582,2016-10-21 18:39:51,1,5212345678900030,6571234567891006,3.0,0
52583,2016-10-21 18:39:51,1,5212345678900076,6571234567891006,15.0,0
52584,2016-10-21 18:39:51,1,5212345678900099,6571234567891006,18.0,0
52585,2016-10-21 18:39:51,1,5212345678900090,6571234567891006,16.0,0
52586,2016-10-21 18:39:51,1,5212345678900013,6571234567891006,9.0,0
52587,2016-10-21 18:39:51,1,5212345678900010,6571234567891006,9.0,0
52588,2016-10-21 18:39:51,1,5212345678900026,6571234567891006,16.0,2
52589,2016-10-21 18:39:51,1,5212345678900073,6571234567891006,2.0,0
52590,2016-10-21 18:39:51,1,5212345678900095,6571234567891006,20.0,2
52591,2016-10-21 18:39:51,1,5212345678900024,6571234567891006,10.0,0
52592,2016-10-21 18:39:51,1,5212345678900004,6571234567891006,7.0,0
52593,2016-10-21 18:39:51,1,5212345678900006,6571234567891001,2314.58542877,0
52594,2016-10-22 18:59:51,1,5212345678900001,6571234567891003,131.54,1
52595,2016-10-22 18:59:51,1,5212345678900002,6571234567891003,187.62,1
52596,2016-10-22 18:59:51,1,5212345678900004,6571234567891003,455.94,1
52597,2016-10-22 18:59:51,1,5212345678900005,6571234567891003,299.48,1
52598,2016-10-22 18:59:51,1,5212345678900006,6571234567891003,386.28,1
52599,2016-10-22 18:59:51,1,5212345678900007,6571234567891003,361.28,1
52600,2016-10-22 18:59:51,1,5212345678900008,6571234567891003,74.74,1
52601,2016-10-22 18:59:51,1,5212345678900009,6571234567891003,153.32,1
52602,2016-10-22 18:59:51,1,5212345678900010,6571234567891003,304.22,1
52603,2016-10-22 18:59:51,1,5212345678900011,6571234567891003,468.2,1
52604,2016-10-22 18:59:51,1,5212345678900012,6571234567891003,393.48,1
52605,2016-10-22 18:59:51,1,5212345678900013,6571234567891003,333.56,1
52606,2016-10-22 18:59:51,1,5212345678900014,6571234567891003,197.82,1
52607,2016-10-22 18:59:51,1,5212345678900015,6571234567891003,432.26,1
52608,2016-10-22 18:59:51,1,5212345678900016,6571234567891003,177.62,1
52609,2016-10-22 18:59:51,1,5212345678900017,6571234567891003,292.28,1
52610,2016-10-22 18:59:51,1,5212345678900018,6571234567891003,354.32,1
52611,2016-10-22 18:59:51,1,5212345678900019,6571234567891003,144.32,1
52612,2016-10-22 18:59:51,1,5212345678900020,6571234567891003,606.7,1
52613,2016-10-22 18:59:51,1,5212345678900021,6571234567891003,295.26039548,1
52614,2016-10-22 18:59:51,1,5212345678900022,6571234567891003,479.98,1
52615,2016-10-22 18:59:51,1,5212345678900023,6571234567891003,436.24,1
52616,2016-10-22 18:59:51,1,5212345678900024,6571234567891003,202.54,1
52617,2016-10-22 18:59:51,1,5212345678900027,6571234567891003,603.06,1
52618,2016-10-22 18:59:51,1,5212345678900028,6571234567891003,339.42,1
52619,2016-10-22 18:59:51,1,5212345678900029,6571234567891003,161.34,1
52620,2016-10-22 18:59:51,1,5212345678900030,6571234567891003,326.04,1
52621,2016-10-22 18:59:51,1,5212345678900032,6571234567891003,563.36,1
52622,2016-10-22 18:59:51,1,5212345678900033,6571234567891003,234.14,1
52623,2016-10-22 18:59:51,1,5212345678900034,6571234567891003,651.82,1
52624,2016-10-22 18:59:51,1,5212345678900035,6571234567891003,156.4,1
52625,2016-10-22 18:59:51,1,5212345678900036,6571234567891003,541.38,1
52626,2016-10-22 18:59:51,1,5212345678900037,6571234567891003,180.38,1
52627,2016-10-22 18:59:51,1,5212345678900038,6571234567891003,560.32,1
52628,2016-10-22 18:59:51,1,5212345678900039,6571234567891003,323.34,1
52629,2016-10-22 18:59:51,1,5212345678900040,6571234567891003,610.62,1
52630,2016-10-22 18:59:51,1,5212345678900041,6571234567891003,168.26,1
52631,2016-10-22 18:59:51,1,5212345678900042,6571234567891003,167.62,1
52632,2016-10-22 18:59:51,1,5212345678900043,6571234567891003,156.58,1
